,C1_em,C0_em,a_gamma_em,b_gamma_em,std_em,met_input
18339,1330230867.969,-3167869.076,1.928,41.238,104522.531,Rch_005
18340,1330230867.969,-3167869.076,1.928,41.238,101168.555,Rch_005
18341,1330230867.969,-3167869.076,1.928,41.233,101168.555,Rch_005
18342,1330230867.969,-3167869.076,1.928,41.235,101168.555,Rch_005
18343,1330230867.969,-3167869.076,1.928,41.234,101168.555,Rch_005
18344,1326401242.807,-3167869.076,1.928,41.234,101168.555,Rch_005
18345,1326401242.807,-3167869.076,1.925,41.234,101168.555,Rch_005
18346,1326401242.807,-3167869.076,1.925,41.232,101168.555,Rch_005
18347,1326401242.807,-3167869.076,1.925,41.234,101168.555,Rch_005
18348,1326401242.807,-3167869.076,1.925,41.233,101168.555,Rch_005
18349,1326401242.807,-3167869.076,1.925,41.237,101168.555,Rch_005
18350,1326566362.295,-3167869.076,1.925,41.237,101168.555,Rch_005
18351,1326566362.295,-3167869.076,1.925,41.242,101168.555,Rch_005
18352,1326566362.295,-3167869.076,1.925,41.242,100841.955,Rch_005
18353,1326566362.295,-3167869.076,1.925,41.241,100841.955,Rch_005
18354,1326566362.295,-3167869.076,1.925,41.239,100841.955,Rch_005
18355,1326566362.295,-3167869.076,1.925,41.242,100841.955,Rch_005
18356,1326566362.295,-3167869.076,1.925,41.242,103097.477,Rch_005
18357,1326566362.295,-3167869.076,1.925,41.238,103097.477,Rch_005
18358,1329063317.329,-3167869.076,1.925,41.238,103097.477,Rch_005
18359,1329063317.329,-3167869.076,1.928,41.238,103097.477,Rch_005
18360,1329063317.329,-3167869.076,1.928,41.240,103097.477,Rch_005
18361,1329447866.418,-3167869.076,1.928,41.240,103097.477,Rch_005
18362,1329447866.418,-3167869.076,1.928,41.236,103097.477,Rch_005
18363,1329447866.418,-3167869.076,1.934,41.236,103097.477,Rch_005
18364,1329447866.418,-3167869.076,1.934,41.232,103097.477,Rch_005
18365,1329447866.418,-3167869.076,1.934,41.234,103097.477,Rch_005
18366,1329447866.418,-3167869.076,1.934,41.234,103097.477,Rch_005
18367,1329447866.418,-3167869.076,1.934,41.233,103097.477,Rch_005
18368,1329447866.418,-3167869.076,1.934,41.235,103097.477,Rch_005
18369,1329447866.418,-3167869.076,1.934,41.235,103097.477,Rch_005
18370,1327366967.523,-3167869.076,1.934,41.235,103097.477,Rch_005
18371,1327366967.523,-3167869.076,1.934,41.235,103206.828,Rch_005
18372,1329104893.615,-3167869.076,1.934,41.235,103206.828,Rch_005
18373,1329104893.615,-3167869.076,1.934,41.233,103206.828,Rch_005
18374,1329104893.615,-3167869.076,1.934,41.233,103206.828,Rch_005
18375,1329104893.615,-3167869.076,1.934,41.228,103206.828,Rch_005
18376,1329104893.615,-3167869.076,1.934,41.225,103206.828,Rch_005
18377,1329104893.615,-3167869.076,1.936,41.225,103206.828,Rch_005
18378,1329104893.615,-3167869.076,1.936,41.225,103206.828,Rch_005
18379,1329104893.615,-3167869.076,1.936,41.228,103206.828,Rch_005
18380,1329104893.615,-3167869.076,1.931,41.228,103206.828,Rch_005
18381,1329104893.615,-3167869.076,1.931,41.226,103206.828,Rch_005
18382,1329104893.615,-3167869.076,1.931,41.229,103206.828,Rch_005
18383,1329104893.615,-3173457.477,1.931,41.229,103206.828,Rch_005
18384,1329104893.615,-3173457.477,1.933,41.229,103206.828,Rch_005
18385,1329104893.615,-3173457.477,1.932,41.229,103206.828,Rch_005
18386,1329104893.615,-3173457.477,1.932,41.227,103206.828,Rch_005
18387,1329104893.615,-3173457.477,1.932,41.224,103206.828,Rch_005
18388,1329104893.615,-3170939.597,1.932,41.224,103206.828,Rch_005
18389,1329104893.615,-3170939.597,1.932,41.226,103206.828,Rch_005
18390,1329104893.615,-3170939.597,1.932,41.225,103206.828,Rch_005
18391,1330518219.123,-3170939.597,1.932,41.225,103206.828,Rch_005
18392,1330518219.123,-3170939.597,1.932,41.223,103206.828,Rch_005
18393,1330518219.123,-3170939.597,1.932,41.222,103206.828,Rch_005
18394,1330518219.123,-3170939.597,1.932,41.226,103206.828,Rch_005
18395,1330518219.123,-3170939.597,1.929,41.226,103206.828,Rch_005
18396,1330518219.123,-3167887.735,1.929,41.226,103206.828,Rch_005
18397,1330518219.123,-3167887.735,1.929,41.228,103206.828,Rch_005
18398,1330518219.123,-3167887.735,1.929,41.224,103206.828,Rch_005
18399,1329434481.431,-3167887.735,1.929,41.224,103206.828,Rch_005
18400,1329434481.431,-3161015.329,1.929,41.224,103206.828,Rch_005
18401,1329434481.431,-3161015.329,1.935,41.224,103206.828,Rch_005
18402,1329434481.431,-3161015.329,1.935,41.224,103206.828,Rch_005
18403,1329434481.431,-3161015.329,1.935,41.220,103206.828,Rch_005
18404,1329434481.431,-3182404.631,1.935,41.220,103206.828,Rch_005
18405,1329434481.431,-3182404.631,1.935,41.219,103206.828,Rch_005
18406,1329434481.431,-3182404.631,1.935,41.216,103206.828,Rch_005
18407,1329434481.431,-3182404.631,1.919,41.216,103206.828,Rch_005
18408,1329434481.431,-3182404.631,1.919,41.218,103206.828,Rch_005
18409,1329434481.431,-3182404.631,1.919,41.215,103206.828,Rch_005
18410,1329434481.431,-3182404.631,1.919,41.219,103206.828,Rch_005
18411,1329434481.431,-3182404.631,1.919,41.222,103206.828,Rch_005
18412,1328830827.691,-3182404.631,1.919,41.222,103206.828,Rch_005
18413,1328830827.691,-3182404.631,1.919,41.222,100931.046,Rch_005
18414,1328830827.691,-3179430.767,1.919,41.222,100931.046,Rch_005
18415,1328830827.691,-3179430.767,1.927,41.222,100931.046,Rch_005
18416,1334711136.738,-3179430.767,1.927,41.222,100931.046,Rch_005
18417,1334711136.738,-3179430.767,1.927,41.222,114956.592,Rch_005
18418,1334711136.738,-3183829.559,1.927,41.222,114956.592,Rch_005
18419,1334711136.738,-3183829.559,1.927,41.218,114956.592,Rch_005
18420,1334711136.738,-3183829.559,1.927,41.218,114956.592,Rch_005
18421,1334711136.738,-3199150.879,1.927,41.218,114956.592,Rch_005
18422,1334711136.738,-3199150.879,1.928,41.218,114956.592,Rch_005
18423,1337457287.707,-3199150.879,1.928,41.218,114956.592,Rch_005
18424,1337457287.707,-3205885.479,1.928,41.218,114956.592,Rch_005
18425,1337457287.707,-3192701.917,1.928,41.218,114956.592,Rch_005
18426,1337457287.707,-3192701.917,1.912,41.218,114956.592,Rch_005
18427,1337457287.707,-3192701.917,1.912,41.218,106426.639,Rch_005
18428,1337457287.707,-3192701.917,1.912,41.222,106426.639,Rch_005
18429,1337457287.707,-3192701.917,1.930,41.222,106426.639,Rch_005
18430,1337457287.707,-3192701.917,1.930,41.225,106426.639,Rch_005
18431,1337457287.707,-3192701.917,1.930,41.226,106426.639,Rch_005
18432,1337457287.707,-3192701.917,1.930,41.225,106426.639,Rch_005
18433,1337457287.707,-3202200.292,1.930,41.225,106426.639,Rch_005
18434,1337457287.707,-3202200.292,1.916,41.225,106426.639,Rch_005
18435,1337457287.707,-3194777.246,1.916,41.225,106426.639,Rch_005
18436,1337457287.707,-3194777.246,1.936,41.225,106426.639,Rch_005
18437,1337457287.707,-3194777.246,1.933,41.225,106426.639,Rch_005
18438,1337457287.707,-3194777.246,1.933,41.225,102828.292,Rch_005
18439,1337457287.707,-3194777.246,1.933,41.226,102828.292,Rch_005
18440,1337457287.707,-3194777.246,1.933,41.230,102828.292,Rch_005
18441,1337457287.707,-3194777.246,1.934,41.230,102828.292,Rch_005
18442,1337457287.707,-3194777.246,1.934,41.226,102828.292,Rch_005
18443,1337457287.707,-3194777.246,1.934,41.225,102828.292,Rch_005
18444,1337457287.707,-3194777.246,1.934,41.225,102828.292,Rch_005
18445,1337457287.707,-3194777.246,1.927,41.225,102828.292,Rch_005
18446,1337457287.707,-3194777.246,1.936,41.225,102828.292,Rch_005
18447,1337457287.707,-3194777.246,1.936,41.221,102828.292,Rch_005
18448,1337457287.707,-3194777.246,1.936,41.221,104233.110,Rch_005
18449,1337457287.707,-3194777.246,1.936,41.223,104233.110,Rch_005
18450,1337457287.707,-3194777.246,1.936,41.223,98569.569,Rch_005
18451,1336658821.032,-3194777.246,1.936,41.223,98569.569,Rch_005
18452,1336658821.032,-3194777.246,1.936,41.223,97485.458,Rch_005
18453,1336658821.032,-3194777.246,1.936,41.218,97485.458,Rch_005
18454,1336658821.032,-3194777.246,1.936,41.222,97485.458,Rch_005
18455,1336658821.032,-3194777.246,1.936,41.222,105983.663,Rch_005
18456,1336658821.032,-3194777.246,1.936,41.222,102463.181,Rch_005
18457,1336658821.032,-3194777.246,1.936,41.227,102463.181,Rch_005
18458,1336658821.032,-3188601.278,1.936,41.227,102463.181,Rch_005
18459,1336658821.032,-3188601.278,1.936,41.230,102463.181,Rch_005
18460,1336658821.032,-3187575.498,1.936,41.230,102463.181,Rch_005
18461,1336658821.032,-3187575.498,1.936,41.233,102463.181,Rch_005
18462,1336658821.032,-3187575.498,1.936,41.235,102463.181,Rch_005
18463,1336658821.032,-3187575.498,1.936,41.231,102463.181,Rch_005
18464,1336658821.032,-3187575.498,1.936,41.231,99565.084,Rch_005
18465,1336658821.032,-3196198.008,1.936,41.231,99565.084,Rch_005
18466,1340259391.379,-3196198.008,1.936,41.231,99565.084,Rch_005
18467,1340259391.379,-3214850.218,1.936,41.231,99565.084,Rch_005
18468,1340259391.379,-3214850.218,1.936,41.236,99565.084,Rch_005
18469,1340259391.379,-3214850.218,1.936,41.231,99565.084,Rch_005
18470,1340259391.379,-3211822.629,1.936,41.231,99565.084,Rch_005
18471,1340259391.379,-3211822.629,1.936,41.231,108143.968,Rch_005
18472,1340259391.379,-3211822.629,1.936,41.231,108143.968,Rch_005
18473,1340259391.379,-3207923.206,1.936,41.231,108143.968,Rch_005
18474,1339662797.471,-3207923.206,1.936,41.231,108143.968,Rch_005
18475,1339662797.471,-3207923.206,1.930,41.231,108143.968,Rch_005
18476,1339662797.471,-3207923.206,1.930,41.231,101125.708,Rch_005
18477,1337481997.826,-3207923.206,1.930,41.231,101125.708,Rch_005
18478,1337481997.826,-3207923.206,1.930,41.231,103807.750,Rch_005
18479,1337481997.826,-3207923.206,1.930,41.231,103807.750,Rch_005
18480,1337481997.826,-3199465.100,1.930,41.231,103807.750,Rch_005
18481,1337481997.826,-3199465.100,1.930,41.233,103807.750,Rch_005
18482,1337481997.826,-3199465.100,1.930,41.234,103807.750,Rch_005
18483,1337481997.826,-3199465.100,1.930,41.232,103807.750,Rch_005
18484,1337481997.826,-3199465.100,1.929,41.232,103807.750,Rch_005
18485,1337481997.826,-3199465.100,1.937,41.232,103807.750,Rch_005
18486,1337481997.826,-3199465.100,1.937,41.230,103807.750,Rch_005
18487,1337481997.826,-3199465.100,1.922,41.230,103807.750,Rch_005
18488,1337481997.826,-3199465.100,1.922,41.230,103807.750,Rch_005
18489,1337481997.826,-3199465.100,1.922,41.230,112743.328,Rch_005
18490,1337481997.826,-3199465.100,1.922,41.235,112743.328,Rch_005
18491,1337481997.826,-3199465.100,1.929,41.235,112743.328,Rch_005
18492,1337481997.826,-3199465.100,1.929,41.235,97057.198,Rch_005
18493,1337481997.826,-3199465.100,1.929,41.238,97057.198,Rch_005
18494,1337481997.826,-3199465.100,1.929,41.240,97057.198,Rch_005
18495,1337481997.826,-3199465.100,1.937,41.240,97057.198,Rch_005
18496,1337481997.826,-3199465.100,1.937,41.240,96947.523,Rch_005
18497,1337481997.826,-3193032.199,1.937,41.240,96947.523,Rch_005
18498,1337481997.826,-3193032.199,1.936,41.240,96947.523,Rch_005
18499,1337481997.826,-3193032.199,1.936,41.237,96947.523,Rch_005
18500,1337481997.826,-3193032.199,1.935,41.237,96947.523,Rch_005
18501,1337481997.826,-3195154.031,1.935,41.237,96947.523,Rch_005
18502,1337481997.826,-3195154.031,1.935,41.236,96947.523,Rch_005
18503,1337481997.826,-3195154.031,1.935,41.232,96947.523,Rch_005
18504,1337481997.826,-3195154.031,1.935,41.229,96947.523,Rch_005
18505,1337481997.826,-3195154.031,1.935,41.229,96947.523,Rch_005
18506,1337481997.826,-3195154.031,1.923,41.229,96947.523,Rch_005
18507,1334095336.531,-3195154.031,1.923,41.229,96947.523,Rch_005
18508,1334095336.531,-3184993.217,1.923,41.229,96947.523,Rch_005
18509,1334095336.531,-3185232.019,1.923,41.229,96947.523,Rch_005
18510,1334095336.531,-3185232.019,1.923,41.229,100892.955,Rch_005
18511,1335684333.921,-3185232.019,1.923,41.229,100892.955,Rch_005
18512,1335684333.921,-3185232.019,1.940,41.229,100892.955,Rch_005
18513,1335992208.761,-3185232.019,1.940,41.229,100892.955,Rch_005
18514,1335992208.761,-3185232.019,1.940,41.229,107759.070,Rch_005
18515,1335992208.761,-3185232.019,1.940,41.234,107759.070,Rch_005
18516,1335992208.761,-3185232.019,1.940,41.238,107759.070,Rch_005
18517,1335992208.761,-3185232.019,1.940,41.236,107759.070,Rch_005
18518,1335992208.761,-3185232.019,1.940,41.236,107759.070,Rch_005
18519,1335992208.761,-3185232.019,1.933,41.236,107759.070,Rch_005
18520,1335992208.761,-3185232.019,1.938,41.236,107759.070,Rch_005
18521,1335992208.761,-3185232.019,1.938,41.236,107759.070,Rch_005
18522,1333647791.928,-3185232.019,1.938,41.236,107759.070,Rch_005
18523,1333647791.928,-3185232.019,1.938,41.239,107759.070,Rch_005
18524,1333647791.928,-3185232.019,1.938,41.243,107759.070,Rch_005
18525,1333647791.928,-3185232.019,1.936,41.243,107759.070,Rch_005
18526,1333647791.928,-3185232.019,1.917,41.243,107759.070,Rch_005
18527,1332481019.991,-3185232.019,1.917,41.243,107759.070,Rch_005
18528,1332481019.991,-3185232.019,1.917,41.241,107759.070,Rch_005
18529,1332481019.991,-3185232.019,1.942,41.241,107759.070,Rch_005
18530,1332481019.991,-3185232.019,1.942,41.241,107754.862,Rch_005
18531,1332481019.991,-3185232.019,1.942,41.239,107754.862,Rch_005
18532,1332481019.991,-3185232.019,1.919,41.239,107754.862,Rch_005
18533,1331208515.375,-3185232.019,1.919,41.239,107754.862,Rch_005
18534,1331208515.375,-3185232.019,1.919,41.238,107754.862,Rch_005
18535,1331208515.375,-3183472.743,1.919,41.238,107754.862,Rch_005
18536,1331830288.929,-3183472.743,1.919,41.238,107754.862,Rch_005
18537,1331830288.929,-3183472.743,1.919,41.236,107754.862,Rch_005
18538,1332012130.648,-3183472.743,1.919,41.236,107754.862,Rch_005
18539,1332012130.648,-3171364.388,1.919,41.236,107754.862,Rch_005
18540,1332012130.648,-3171364.388,1.919,41.236,107754.862,Rch_005
18541,1332012130.648,-3171364.388,1.919,41.232,107754.862,Rch_005
18542,1332012130.648,-3171364.388,1.919,41.233,107754.862,Rch_005
18543,1332012130.648,-3171364.388,1.919,41.233,105612.556,Rch_005
18544,1332012130.648,-3171364.388,1.919,41.230,105612.556,Rch_005
18545,1332012130.648,-3171364.388,1.919,41.231,105612.556,Rch_005
18546,1326215356.497,-3171364.388,1.919,41.231,105612.556,Rch_005
18547,1331384567.914,-3171364.388,1.919,41.231,105612.556,Rch_005
18548,1331384567.914,-3171364.388,1.915,41.231,105612.556,Rch_005
18549,1331384567.914,-3171364.388,1.915,41.229,105612.556,Rch_005
18550,1331384567.914,-3171364.388,1.915,41.229,110310.025,Rch_005
18551,1331384567.914,-3187554.322,1.915,41.229,110310.025,Rch_005
18552,1332869728.840,-3187554.322,1.915,41.229,110310.025,Rch_005
18553,1332869728.840,-3187554.322,1.915,41.229,105851.040,Rch_005
18554,1332869728.840,-3187554.322,1.915,41.227,105851.040,Rch_005
18555,1334415299.109,-3187554.322,1.915,41.227,105851.040,Rch_005
18556,1334415299.109,-3187554.322,1.915,41.231,105851.040,Rch_005
18557,1334415299.109,-3187554.322,1.915,41.232,105851.040,Rch_005
18558,1334415299.109,-3187554.322,1.941,41.232,105851.040,Rch_005
18559,1334415299.109,-3187554.322,1.941,41.227,105851.040,Rch_005
18560,1334415299.109,-3186167.621,1.941,41.227,105851.040,Rch_005
18561,1334415299.109,-3186167.621,1.941,41.226,105851.040,Rch_005
18562,1334415299.109,-3186167.621,1.941,41.221,105851.040,Rch_005
18563,1334415299.109,-3190230.109,1.941,41.221,105851.040,Rch_005
18564,1334415299.109,-3190230.109,1.941,41.224,105851.040,Rch_005
18565,1334415299.109,-3190230.109,1.941,41.225,105851.040,Rch_005
18566,1334415299.109,-3190230.109,1.941,41.221,105851.040,Rch_005
18567,1334415299.109,-3190230.109,1.941,41.222,105851.040,Rch_005
18568,1334415299.109,-3190230.109,1.941,41.225,105851.040,Rch_005
18569,1334415299.109,-3190230.109,1.941,41.225,110068.623,Rch_005
18570,1334415299.109,-3190230.109,1.918,41.225,110068.623,Rch_005
18571,1332869129.118,-3190230.109,1.918,41.225,110068.623,Rch_005
18572,1332869129.118,-3190230.109,1.918,41.226,110068.623,Rch_005
18573,1332869129.118,-3190230.109,1.918,41.224,110068.623,Rch_005
18574,1332869129.118,-3190230.109,1.918,41.226,110068.623,Rch_005
18575,1332089170.199,-3190230.109,1.918,41.226,110068.623,Rch_005
18576,1332089170.199,-3190230.109,1.918,41.222,110068.623,Rch_005
18577,1332089170.199,-3190230.109,1.918,41.227,110068.623,Rch_005
18578,1332089170.199,-3190230.109,1.918,41.231,110068.623,Rch_005
18579,1332089170.199,-3190230.109,1.930,41.231,110068.623,Rch_005
18580,1332089170.199,-3190230.109,1.930,41.231,96805.169,Rch_005
18581,1332089170.199,-3190230.109,1.930,41.228,96805.169,Rch_005
18582,1338637130.271,-3190230.109,1.930,41.228,96805.169,Rch_005
18583,1338637130.271,-3190230.109,1.930,41.229,96805.169,Rch_005
18584,1338637130.271,-3190230.109,1.930,41.229,112033.940,Rch_005
18585,1338637130.271,-3190230.109,1.930,41.229,108650.075,Rch_005
18586,1338637130.271,-3190230.109,1.930,41.228,108650.075,Rch_005
18587,1338637130.271,-3190230.109,1.927,41.228,108650.075,Rch_005
18588,1338637130.271,-3190230.109,1.927,41.227,108650.075,Rch_005
18589,1335854489.517,-3190230.109,1.927,41.227,108650.075,Rch_005
18590,1335854489.517,-3190230.109,1.927,41.227,116445.354,Rch_005
18591,1335854489.517,-3190230.109,1.927,41.227,97072.839,Rch_005
18592,1335854489.517,-3174856.844,1.927,41.227,97072.839,Rch_005
18593,1335854489.517,-3174856.844,1.927,41.230,97072.839,Rch_005
18594,1335854489.517,-3174856.844,1.927,41.229,97072.839,Rch_005
18595,1325954419.837,-3174856.844,1.927,41.229,97072.839,Rch_005
18596,1325954419.837,-3175079.778,1.927,41.229,97072.839,Rch_005
18597,1325954419.837,-3175079.778,1.919,41.229,97072.839,Rch_005
18598,1330485882.181,-3175079.778,1.919,41.229,97072.839,Rch_005
18599,1330485882.181,-3175079.778,1.919,41.227,97072.839,Rch_005
18600,1330485882.181,-3175079.778,1.919,41.229,97072.839,Rch_005
18601,1327431378.221,-3175079.778,1.919,41.229,97072.839,Rch_005
18602,1327431378.221,-3175079.778,1.919,41.231,97072.839,Rch_005
18603,1327431378.221,-3175079.778,1.919,41.227,97072.839,Rch_005
18604,1327431378.221,-3175079.778,1.919,41.225,97072.839,Rch_005
18605,1327431378.221,-3175079.778,1.919,41.225,91807.111,Rch_005
18606,1327192103.651,-3175079.778,1.919,41.225,91807.111,Rch_005
18607,1327192103.651,-3175079.778,1.919,41.227,91807.111,Rch_005
18608,1327192103.651,-3175079.778,1.919,41.232,91807.111,Rch_005
18609,1327192103.651,-3175079.778,1.919,41.236,91807.111,Rch_005
18610,1327192103.651,-3171443.849,1.919,41.236,91807.111,Rch_005
18611,1327192103.651,-3171443.849,1.919,41.236,91807.111,Rch_005
18612,1327192103.651,-3171443.849,1.919,41.235,91807.111,Rch_005
18613,1327192103.651,-3171443.849,1.919,41.233,91807.111,Rch_005
18614,1327192103.651,-3159629.901,1.919,41.233,91807.111,Rch_005
18615,1327192103.651,-3159629.901,1.926,41.233,91807.111,Rch_005
18616,1328096713.808,-3159629.901,1.926,41.233,91807.111,Rch_005
18617,1328096713.808,-3159629.901,1.926,41.233,91807.111,Rch_005
18618,1328096713.808,-3159629.901,1.926,41.233,112890.609,Rch_005
18619,1328096713.808,-3159629.901,1.926,41.237,112890.609,Rch_005
18620,1328096713.808,-3159629.901,1.926,41.236,112890.609,Rch_005
18621,1328096713.808,-3159629.901,1.926,41.232,112890.609,Rch_005
18622,1328096713.808,-3159629.901,1.926,41.231,112890.609,Rch_005
18623,1328096713.808,-3159629.901,1.926,41.233,112890.609,Rch_005
18624,1328096713.808,-3159629.901,1.926,41.233,105432.436,Rch_005
18625,1328096713.808,-3159629.901,1.926,41.234,105432.436,Rch_005
